gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,AvgMonthlySpend,tenure_1-2yr,tenure_2-4yr,tenure_4-6yr,tenure_6+yr
0,0,0,0,-1.2816237461508118,1,1,-0.49211047155815624,-0.9869384431186177,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.36605525501279446,0.30322024885479243,False,False,False,False
0,0,0,0,-1.2409180113122178,1,1,-0.3510804640631319,-0.9575615491523408,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.17110298329099388,0.33544362066609035,False,False,False,False
1,0,1,0,0.18378270803857213,1,0,-1.4793205240233267,-0.7028009123066312,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.5365972841380967,0.028698726937277437,False,False,False,False
1,0,1,1,-1.0780950719578417,1,1,-0.3195561094465972,-0.8666445599094352,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0.08063912000497721,0.8437768121199828,False,False,False,False
0,0,1,0,-0.34539184486314983,1,0,0.04546273348170109,-0.3246529329169781,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.2752427520732953,0.03568471294853212,False,False,False,False
1,0,0,0,0.8757802002946701,1,0,0.7356801819279378,1.0688298305393815,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.3975182631253476,0.10597101750120753,False,False,False,False
1,0,0,1,-0.3860975797017438,1,0,-1.4975714661697417,-0.8046876155025902,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.3136868507320917,-0.018268034879770204,False,False,False,False
1,1,1,0,-0.5896262538947137,1,0,0.4519609903791242,-0.3846792076680857,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.5265318218030002,0.0071567199817402765,False,False,False,False
1,0,1,0,1.608483427389362,0,1,-0.007630916398778478,1.0735906863950069,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,-0.2610930921381832,0.09536297587946989,False,False,False,False
0,0,0,1,0.8350744654560761,1,1,0.6527213539896882,0.9435776366234193,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.29727407096109326,0.10227141883882268,False,False,False,False
0,0,1,1,-0.34539184486314983,1,0,0.45362016693788904,-0.1986328590243019,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,-0.41489361466649916,0.048454107731549956,False,False,False,False
1,1,1,0,0.9571916699718581,1,1,0.6875640617237534,1.107991709351782,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.41164375512824397,0.10571595059127699,False,False,False,False
1,0,1,1,-0.3860975797017438,1,1,1.1587702044130108,0.01402601566958933,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,-0.7037503677566729,0.07015342999502702,False,False,False,False
0,0,1,1,1.5677776925507678,1,0,-1.3100845150292975,-0.21324451800976893,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-2.31739671466419,0.06239773745126653,False,False,False,False
1,0,0,0,-1.2816237461508118,0,1,-0.6513914211995956,-0.9890446281976037,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.5702878779043653,0.30372726039747466,False,False,False,False
0,1,0,0,-0.4268033145403378,1,1,0.31424933600163013,-0.26622823640301635,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3933526885389906,0.03792455248538951,False,False,False,False
1,0,0,0,0.9978974048104522,1,0,-1.4726838177882666,-0.45918550483722376,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.7346216731851294,0.052684710519816345,False,False,False,False
1,0,1,0,1.4863662228735801,0,0,-0.15529763012886288,0.7705852475837689,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,-0.4819156139693241,0.0885965025262143,False,False,False,False
0,0,1,0,0.9978974048104522,1,1,1.3130736243781553,1.5892988787559483,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1.0696385681464913,0.12099275786259599,False,False,False,False
0,0,0,0,0.5908400564245122,1,1,0.0023241429538113805,0.25474541865539074,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,-0.25304896440157104,0.07873213225356744,False,False,False,False
1,0,1,1,-0.7117434584104958,1,1,-1.4909347599346816,-0.8825287057134564,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.796824536604662,-0.1317424761548887,False,False,False,False
0,0,0,0,-0.1418631706701798,0,1,-1.1192792107713232,-0.6025157873478181,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.10432428535813296,0.021731831045480255,False,False,False,False
0,0,1,0,-0.26398037518596185,1,0,-1.2918335728828825,-0.7087684366970922,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.0771681042485148,0.004565058983130102,False,False,False,False
1,0,0,0,-0.06045170099299183,1,0,-1.4760021709057967,-0.7287333160916493,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.17537169930233595,0.016769439425665403,False,False,False,False
1,1,0,0,-0.8745663977648718,1,1,0.4503018138203593,-0.6253327923701689,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.6559894208801099,-0.24972657421451389,False,False,False,False
0,0,0,0,0.38731138223154216,1,1,0.4486426372615944,0.4712875720886628,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,-0.07901420170000262,0.09073319438324982,False,False,False,False
0,0,1,1,1.404954753196392,0,0,-0.3560579937394268,0.5812260453261628,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,-0.7538267758553876,0.08405483685969377,False,False,False,False
1,1,1,0,0.020959768684196165,1,1,1.1836578527944857,0.42602653231836485,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.2272104984931255,0.09601281282851427,False,False,False,False
0,0,1,1,-0.9966836022806537,1,0,-1.4975714661697417,-0.9386936411530892,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1.22840514819828,-8.108027116797718,False,False,False,False
0,1,0,0,-1.1595065416350299,1,1,1.0127626672416918,-0.83511760200836,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-1.438650554856611,0.42319712187460573,False,False,False,False
1,0,1,0,1.3642490183577978,0,1,-0.2764175189187073,0.6537358545558452,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,-0.6300366627981961,0.08637964542289862,False,False,False,False
1,0,0,0,0.9571916699718581,1,1,0.979579136066392,1.23969409507214,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.6936629957908338,0.11019879201699476,False,False,False,False
0,1,1,0,-1.118800806796436,1,1,0.5332606417586089,-0.8458459822544462,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8605966563496884,0.5558061060619404,False,False,False,False
1,0,1,0,-0.8745663977648718,1,1,0.516668876170959,-0.6153722921007965,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7139604910533689,-0.24459983710355898,False,False,False,False
0,1,0,0,-1.0780950719578417,0,1,-0.6812565992573655,-0.8934984196665097,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.47049941013524565,0.8680650681113905,False,False,False,False
1,0,1,1,0.14307697319997814,1,0,-1.5091857020810964,-0.677855782777388,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.4807916318054263,0.028766239134573886,False,False,False,False
1,0,1,0,-1.2816237461508118,1,1,0.5183280527297239,-0.9735773315237987,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.9295454464556069,0.3000038943809014,False,False,False,False
1,0,1,0,0.3058999125543541,1,0,0.5266239355235489,0.3656931055765717,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,-0.09182956068898747,0.0867829516000808,False,False,False,False
1,0,1,0,1.5270719577121739,1,1,0.9978300782128069,1.888355220544087,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1.2854571821985654,0.11774159046734149,False,False,False,False
1,0,0,0,0.46872285190873014,1,1,0.6742906492536332,0.6164168876875579,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.06536697034799664,0.09603870341247986,False,False,False,False
0,0,0,0,-1.118800806796436,1,1,0.5332606417586089,-0.837969727636154,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.8605966563496884,0.5512144172535591,False,False,False,False
0,0,0,0,-0.6303319887333078,1,0,-1.5058673489635668,-0.8856879833319358,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.6847861142878573,-0.08888404709590404,False,False,False,False
1,0,1,0,1.608483427389362,1,0,-1.3316538102932425,-0.18650035539222498,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-2.4056512919426156,0.0631638897417014,False,False,False,False
0,0,0,0,-0.34539184486314983,1,0,-0.28471340171253223,-0.4028669934022481,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.16227315184545957,0.027759418310395183,False,False,False,False
1,0,0,0,0.3466056473929482,1,1,1.3197103306132154,0.8982288391414969,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.2096307305372538,0.11252738788129071,False,False,False,False
1,0,1,1,0.8757802002946701,1,1,0.02389343821775647,0.5561054003736707,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,-0.23171867480201414,0.08776336144703331,False,False,False,False
1,0,1,1,-1.1595065416350299,1,0,-1.3548822821159523,-0.9768463062818087,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1.306867813322589,0.4841550352096025,False,False,False,False
0,0,0,1,-0.7931549280876837,0,0,-1.1541219185053884,-0.8412167629662577,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6515740218889353,-0.19558912869002376,False,False,False,False
0,0,1,1,1.608483427389362,1,1,-1.2835376900890576,-0.1365881569058325,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-2.3277162195186447,0.06443929534740216,False,False,False,False
1,0,1,1,-0.7931549280876837,1,1,-1.4959122896109767,-0.8983470332337592,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.9221854015687102,-0.21365547708148583,False,False,False,False
0,0,1,0,-1.2816237461508118,1,1,-1.4693654646707368,-0.9998607661553144,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1.6191074933787855,0.3063309759239578,False,False,False,False
0,0,0,0,1.2421318138420159,1,1,0.8335715988950725,1.5435112927159038,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0.7927418218180171,0.11383890240339206,False,False,False,False
